Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
RIVN241025C00011000,RIVN241025C00011000,Sell,Cancelled,0,1,@0.060,,DAY,10/23/2024 10:30:37 EDT,
RIVN241025C00011000,RIVN241025C00011000,Sell,Filled,1,1,@0.060,0.060,DAY,10/22/2024 15:11:24 EDT,10/22/2024 15:34:09 EDT
AAPL241025P00220000,AAPL241025P00220000,Buy,Filled,1,1,@0.150,0.150,DAY,10/18/2024 10:53:05 EDT,10/18/2024 10:53:05 EDT
RIVN Calendar,,Buy,Filled,2,2,0.120,0.120,DAY,10/16/2024 13:17:08 EDT,10/16/2024 13:17:08 EDT
,RIVN241025C00011000,Buy,Filled,2,2,@0.140,0.140,DAY,10/16/2024 13:17:08 EDT,10/16/2024 13:17:08 EDT
,RIVN241018C00011000,Sell,Filled,2,2,@0.020,0.020,DAY,10/16/2024 13:17:08 EDT,10/16/2024 13:17:08 EDT
CSCO241025C00055000,CSCO241025C00055000,Sell,Filled,1,1,@0.290,0.290,DAY,10/14/2024 11:15:42 EDT,10/14/2024 11:50:36 EDT
NKE241101C00085000,NKE241101C00085000,Buy,Filled,1,1,@0.700,0.700,DAY,10/11/2024 15:42:25 EDT,10/11/2024 15:43:00 EDT
CSCO241025C00055000,CSCO241025C00055000,Buy,Filled,1,1,@0.310,0.310,GTC,10/11/2024 12:29:54 EDT,10/11/2024 12:34:02 EDT
INTC241025C00024000,INTC241025C00024000,Buy,Filled,1,1,@0.710,0.710,GTC,10/11/2024 12:22:47 EDT,10/11/2024 12:48:51 EDT
AMD241025C00180000,AMD241025C00180000,Buy,Cancelled,0,1,@1.23,,GTC,10/11/2024 12:17:15 EDT,
SMCI241025C00050000,SMCI241025C00050000,Sell,Cancelled,0,1,@3.50,,DAY,10/11/2024 11:04:46 EDT,
SMCI241025C00050000,SMCI241025C00050000,Sell,Cancelled,0,1,1.00,,DAY,10/11/2024 11:04:46 EDT,
SMCI241025C00050000,SMCI241025C00050000,Buy,Filled,1,1,@1.80,1.80,DAY,10/11/2024 11:02:52 EDT,10/11/2024 11:03:55 EDT
SMCI241018C00050000,SMCI241018C00050000,Sell,Cancelled,0,1,@1.70,,DAY,10/11/2024 10:48:34 EDT,
SMCI241018C00050000,SMCI241018C00050000,Sell,Filled,1,1,@0.960,0.960,DAY,10/11/2024 10:48:34 EDT,10/11/2024 10:52:05 EDT
INTC241018C00023000,INTC241018C00023000,Sell,Filled,1,1,@0.940,0.940,DAY,10/11/2024 10:48:00 EDT,10/11/2024 11:45:53 EDT
INTC241018C00023000,INTC241018C00023000,Sell,Cancelled,0,1,@1.30,,DAY,10/11/2024 10:48:00 EDT,
AMD241018C00185000,AMD241018C00185000,Sell,Cancelled,0,1,@1.10,,DAY,10/10/2024 09:32:13 EDT,
AMD241018C00185000,AMD241018C00185000,Sell,Filled,1,1,@0.830,0.830,DAY,10/10/2024 09:32:13 EDT,10/10/2024 09:40:30 EDT
RIVN241018C00011000,RIVN241018C00011000,Sell,Cancelled,0,1,@0.260,,DAY,10/10/2024 09:31:46 EDT,
NKE241011C00084000,NKE241011C00084000,Sell,Filled,1,1,@0.190,0.190,DAY,10/10/2024 09:30:56 EDT,10/10/2024 09:31:26 EDT
NKE241011C00084000,NKE241011C00084000,Buy,Filled,1,1,@0.210,0.210,GTC,10/09/2024 13:00:36 EDT,10/09/2024 13:02:14 EDT
SMCI241018C00050000,SMCI241018C00050000,Buy,Filled,1,1,@0.900,0.900,GTC,10/08/2024 15:04:41 EDT,10/08/2024 15:08:16 EDT
AMD241018C00185000,AMD241018C00185000,Buy,Filled,1,1,@1.41,1.41,DAY,10/08/2024 10:32:47 EDT,10/08/2024 10:32:56 EDT
INTC241018C00024000,INTC241018C00024000,Sell,Filled,3,3,@0.220,0.220,DAY,10/08/2024 09:57:25 EDT,10/08/2024 09:59:33 EDT
AMD241018C00185000,AMD241018C00185000,Sell,Filled,1,1,@1.38,1.38,DAY,10/08/2024 09:42:33 EDT,10/08/2024 09:46:17 EDT
AMD241018C00185000,AMD241018C00185000,Sell,Cancelled,0,1,@1.90,,DAY,10/08/2024 09:42:33 EDT,
SMCI241018C00055000,SMCI241018C00055000,Sell,Filled,1,1,@0.800,0.800,DAY,10/08/2024 09:32:22 EDT,10/08/2024 09:33:08 EDT
SMCI241018C00055000,SMCI241018C00055000,Sell,Cancelled,0,1,@1.50,,DAY,10/08/2024 09:32:22 EDT,
AMD241018C00185000,AMD241018C00185000,Buy,Filled,1,1,@1.80,1.80,GTC,10/07/2024 13:59:19 EDT,10/07/2024 13:59:53 EDT
CSCO241018C00053000,CSCO241018C00053000,Sell,Filled,1,1,0.490,0.490,DAY,10/07/2024 13:54:31 EDT,10/07/2024 13:54:31 EDT
SMCI241018C00055000,SMCI241018C00055000,Buy,Filled,1,1,@0.650,0.650,DAY,10/07/2024 12:12:48 EDT,10/07/2024 12:14:01 EDT
RIVN241018C00011000,RIVN241018C00011000,Buy,Filled,1,1,@0.290,0.290,DAY,10/07/2024 12:05:19 EDT,10/07/2024 12:10:04 EDT
SMCI241018C00050000,SMCI241018C00050000,Sell,Filled,1,1,@1.55,1.55,GTC,10/07/2024 11:56:20 EDT,10/07/2024 12:06:53 EDT
SMCI241018C00050000,SMCI241018C00050000,Sell,Cancelled,0,1,@3.00,,GTC,10/07/2024 11:56:20 EDT,
SMCI241018C00050000,SMCI241018C00050000,Buy,Filled,1,1,@2.45,2.45,DAY,10/07/2024 11:40:49 EDT,10/07/2024 11:40:49 EDT
CSCO241018C00053000,CSCO241018C00053000,Buy,Filled,1,1,@0.450,0.450,DAY,10/07/2024 09:38:58 EDT,10/07/2024 09:48:27 EDT
RIVN241018C00011000,RIVN241018C00011000,Sell,Cancelled,0,2,@0.900,,GTC,10/02/2024 12:49:33 EDT,
RIVN241018C00011000,RIVN241018C00011000,Sell,Filled,2,2,@0.210,0.210,GTC,10/02/2024 12:49:33 EDT,10/10/2024 09:47:38 EDT
INTC241018C00024000,INTC241018C00024000,Sell,Cancelled,0,2,@2.00,,GTC,10/02/2024 12:48:17 EDT,
INTC241018C00024000,INTC241018C00024000,Sell,Cancelled,0,2,0.200,,GTC,10/02/2024 12:48:17 EDT,
RIVN241018C00011000,RIVN241018C00011000,Buy,Filled,3,3,@0.500,0.500,GTC,10/02/2024 12:42:33 EDT,10/02/2024 12:42:55 EDT
INTC Vertical,,Buy,Filled,1,1,0.560,0.560,DAY,10/02/2024 12:34:54 EDT,10/02/2024 12:34:55 EDT
,INTC241018C00023000,Buy,Filled,1,1,@0.890,0.890,DAY,10/02/2024 12:34:54 EDT,10/02/2024 12:34:55 EDT
,INTC241011C00024000,Sell,Filled,1,1,@0.330,0.330,DAY,10/02/2024 12:34:54 EDT,10/02/2024 12:34:55 EDT
INTC241018C00024000,INTC241018C00024000,Buy,Filled,3,3,@0.530,0.530,GTC,10/02/2024 12:31:24 EDT,10/02/2024 12:33:03 EDT
SBUX241011P00095000,SBUX241011P00095000,Sell,Filled,1,1,@1.05,1.05,GTC,10/02/2024 11:06:00 EDT,10/02/2024 12:13:57 EDT
SBUX241011P00095000,SBUX241011P00095000,Sell,Filled,1,1,@1.00,1.00,DAY,09/30/2024 13:34:54 EDT,09/30/2024 14:20:04 EDT
SBUX241011P00095000,SBUX241011P00095000,Sell,Cancelled,0,1,@1.50,,DAY,09/30/2024 10:21:51 EDT,
SBUX241011P00095000,SBUX241011P00095000,Sell,Cancelled,0,1,0.690,,DAY,09/30/2024 10:21:51 EDT,
INTC241011C00024000,INTC241011C00024000,Sell,Filled,1,1,@0.770,0.770,GTC,09/27/2024 12:41:45 EDT,09/30/2024 09:34:49 EDT
INTC241011C00024000,INTC241011C00024000,Sell,Cancelled,0,1,@1.30,,GTC,09/27/2024 12:41:45 EDT,
NKE241018C00092000,NKE241018C00092000,Sell,Cancelled,0,1,1.69,,GTC,09/27/2024 12:39:33 EDT,
NKE241018C00092000,NKE241018C00092000,Sell,Cancelled,0,1,@3.50,,GTC,09/27/2024 12:39:33 EDT,
SBUX Calendar,,Buy,Filled,2,2,@0.360,0.360,GTC,09/27/2024 12:38:37 EDT,09/27/2024 12:38:37 EDT
,SBUX241011P00095000,Buy,Filled,2,2,@0.840,0.840,GTC,09/27/2024 12:38:37 EDT,09/27/2024 12:38:37 EDT
,SBUX241004P00095000,Sell,Filled,2,2,@0.480,0.480,GTC,09/27/2024 12:38:37 EDT,09/27/2024 12:38:37 EDT
NKE241018C00092000,NKE241018C00092000,Buy,Filled,1,1,@2.54,2.54,DAY,09/27/2024 12:30:07 EDT,09/27/2024 12:30:43 EDT
SBUX Calendar,,Buy,Cancelled,0,2,@0.300,0.000,GTC,09/27/2024 09:43:46 EDT,
,SBUX241011P00095000,Buy,Cancelled,0,2,,0.000,GTC,09/27/2024 09:43:46 EDT,
,SBUX241004P00095000,Sell,Cancelled,0,2,,0.000,GTC,09/27/2024 09:43:46 EDT,
SBUX Calendar,,Buy,Cancelled,0,2,@0.310,0.000,DAY,09/26/2024 15:30:39 EDT,
,SBUX241011P00095000,Buy,Cancelled,0,2,,0.000,DAY,09/26/2024 15:30:39 EDT,
,SBUX241004P00095000,Sell,Cancelled,0,2,,0.000,DAY,09/26/2024 15:30:39 EDT,
MARA241011C00016500,MARA241011C00016500,Sell,Filled,1,1,@2.02,2.02,DAY,09/26/2024 12:47:24 EDT,09/26/2024 12:48:14 EDT
INTC241011C00024000,INTC241011C00024000,Sell,Filled,1,1,@1.13,1.13,DAY,09/26/2024 09:31:27 EDT,09/26/2024 09:32:08 EDT
INTC241011C00024000,INTC241011C00024000,Buy,Filled,3,3,@0.950,0.950,GTC,09/25/2024 11:33:23 EDT,09/25/2024 11:42:51 EDT
SBUX241004P00095000,SBUX241004P00095000,Buy,Filled,2,2,@1.45,1.45,GTC,09/25/2024 11:01:47 EDT,09/25/2024 11:02:04 EDT
NKE241004C00088000,NKE241004C00088000,Sell,Filled,1,1,@2.73,2.73,DAY,09/25/2024 10:52:53 EDT,09/25/2024 10:53:10 EDT
MARA241011C00016500,MARA241011C00016500,Sell,Cancelled,0,1,0.980,,DAY,09/25/2024 10:48:13 EDT,
MARA241011C00016500,MARA241011C00016500,Sell,Cancelled,0,1,@1.50,,DAY,09/25/2024 10:48:13 EDT,
MARA241011C00016500,MARA241011C00016500,Buy,Filled,1,1,@1.10,1.10,GTC,09/25/2024 10:47:10 EDT,09/25/2024 10:47:34 EDT
NKE241004C00088000,NKE241004C00088000,Sell,Cancelled,0,1,2.34,,DAY,09/25/2024 10:41:15 EDT,
NKE241004C00088000,NKE241004C00088000,Sell,Cancelled,0,1,@3.65,,DAY,09/25/2024 10:41:15 EDT,
NKE241004C00088000,NKE241004C00088000,Buy,Filled,1,1,@2.93,2.93,GTC,09/25/2024 10:39:56 EDT,09/25/2024 10:40:18 EDT
DELL241004C00118000,DELL241004C00118000,Sell,Filled,1,1,@3.30,3.30,GTC,09/25/2024 10:35:23 EDT,09/25/2024 10:35:23 EDT
INTC241011C00024000,INTC241011C00024000,Sell,Filled,3,3,@0.870,0.870,DAY,09/25/2024 10:31:50 EDT,09/25/2024 11:30:21 EDT
INTC241011C00024000,INTC241011C00024000,Sell,Cancelled,0,3,@1.73,,DAY,09/25/2024 10:31:50 EDT,
DELL241004C00118000,DELL241004C00118000,Sell,Cancelled,0,1,2.34,,DAY,09/25/2024 10:31:29 EDT,
DELL241004C00118000,DELL241004C00118000,Sell,Cancelled,0,1,@4.40,,DAY,09/25/2024 10:31:29 EDT,
INTC241011C00024000,INTC241011C00024000,Buy,Filled,3,3,@1.08,1.08,GTC,09/25/2024 10:28:05 EDT,09/25/2024 10:28:30 EDT
NKE241004C00090000,NKE241004C00090000,Buy,Cancelled,0,1,@2.00,,GTC,09/25/2024 10:26:42 EDT,
RIVN241011C00012000,RIVN241011C00012000,Sell,Filled,3,3,0.380,0.380,DAY,09/25/2024 10:25:51 EDT,09/25/2024 10:25:51 EDT
RIVN241011C00012000,RIVN241011C00012000,Sell,Cancelled,0,2,@1.00,,GTC,09/24/2024 12:03:40 EDT,
RIVN241011C00012000,RIVN241011C00012000,Sell,Cancelled,0,2,0.350,,GTC,09/24/2024 12:03:40 EDT,
RIVN241011C00012000,RIVN241011C00012000,Buy,Filled,3,3,@0.660,0.660,DAY,09/24/2024 11:43:57 EDT,09/24/2024 11:45:29 EDT
DELL Vertical,,Buy,Filled,1,1,@0.740,0.740,DAY,09/24/2024 10:57:02 EDT,09/24/2024 11:14:14 EDT
,DELL241004C00118000,Buy,Filled,1,1,@2.36,2.36,DAY,09/24/2024 10:57:02 EDT,09/24/2024 11:14:14 EDT
,DELL241004C00120000,Sell,Filled,1,1,@1.62,1.62,DAY,09/24/2024 10:57:02 EDT,09/24/2024 11:14:14 EDT
NKE241011C00090000,NKE241011C00090000,Sell,Cancelled,0,1,@3.50,,GTC,09/24/2024 10:18:18 EDT,
NKE241011C00090000,NKE241011C00090000,Sell,Filled,1,1,@1.99,1.99,GTC,09/24/2024 10:18:18 EDT,09/24/2024 12:47:43 EDT
NKE241011C00090000,NKE241011C00090000,Sell,Cancelled,0,1,@3.25,,DAY,09/23/2024 14:28:43 EDT,
NKE241011C00090000,NKE241011C00090000,Sell,Cancelled,0,1,1.40,,DAY,09/23/2024 14:28:43 EDT,
DELL241004C00120000,DELL241004C00120000,Sell,Cancelled,0,1,@3.50,,GTC,09/23/2024 14:28:13 EDT,
DELL241004C00120000,DELL241004C00120000,Sell,Cancelled,0,1,1.55,,GTC,09/23/2024 14:28:13 EDT,
DELL241004C00120000,DELL241004C00120000,Buy,Filled,1,1,@2.19,2.19,DAY,09/23/2024 14:18:40 EDT,09/23/2024 14:19:35 EDT
NKE241011C00090000,NKE241011C00090000,Buy,Filled,1,1,@1.99,1.99,DAY,09/23/2024 14:11:42 EDT,09/23/2024 14:11:42 EDT
AMD240927C00155000,AMD240927C00155000,Sell,Filled,1,1,@3.80,3.80,DAY,09/23/2024 09:34:28 EDT,09/23/2024 09:34:30 EDT
AMD240927C00155000,AMD240927C00155000,Sell,Cancelled,0,1,3.35,,GTC,09/23/2024 09:33:07 EDT,
AMD240927C00155000,AMD240927C00155000,Sell,Cancelled,0,1,@4.50,,GTC,09/23/2024 09:33:07 EDT,
INTC241004C00020500,INTC241004C00020500,Sell,Cancelled,0,1,@2.85,,GTC,09/23/2024 09:32:41 EDT,
INTC241004C00020500,INTC241004C00020500,Sell,Filled,1,1,@2.39,2.39,GTC,09/23/2024 09:32:41 EDT,09/24/2024 11:28:53 EDT
INTC241004C00020500,INTC241004C00020500,Sell,Filled,1,1,@2.50,2.50,DAY,09/23/2024 09:27:15 EDT,09/23/2024 09:30:09 EDT
INTC241004C00020500,INTC241004C00020500,Sell,Cancelled,0,1,1.52,,DAY,09/23/2024 09:27:15 EDT,
AMD240927C00155000,AMD240927C00155000,Buy,Filled,1,1,@2.90,2.90,DAY,09/20/2024 14:54:35 EDT,09/20/2024 14:54:35 EDT
INTC241004C00020500,INTC241004C00020500,Buy,Filled,2,2,@0.720,0.720,DAY,09/20/2024 14:46:38 EDT,09/20/2024 14:55:10 EDT
RIVN241004C00013500,RIVN241004C00013500,Sell,Filled,3,3,@0.210,0.210,DAY,09/20/2024 13:21:39 EDT,09/20/2024 13:21:39 EDT
CMG241004C00058000,CMG241004C00058000,Buy,Cancelled,0,1,@1.30,,DAY,09/19/2024 15:56:00 EDT,
C240927C00060000,C240927C00060000,Sell,Cancelled,0,1,@2.00,,GTC,09/19/2024 09:32:18 EDT,
C240927C00060000,C240927C00060000,Sell,Filled,1,1,@1.59,1.59,GTC,09/19/2024 09:32:18 EDT,09/19/2024 09:37:18 EDT
NKE240927C00080000,NKE240927C00080000,Sell,Cancelled,0,1,2.85,,DAY,09/19/2024 09:31:29 EDT,
NKE240927C00080000,NKE240927C00080000,Sell,Filled,1,1,@3.20,3.20,DAY,09/19/2024 09:31:29 EDT,09/19/2024 09:50:09 EDT
BBY240927P00091000,BBY240927P00091000,Sell,Filled,1,1,0.120,0.120,DAY,09/18/2024 15:33:24 EDT,09/18/2024 15:33:24 EDT
RIVN241004C00013500,RIVN241004C00013500,Buy,Filled,3,3,@0.550,0.550,GTC,09/18/2024 15:33:04 EDT,09/18/2024 15:34:05 EDT
C240927C00060000,C240927C00060000,Sell,Cancelled,0,1,0.540,,DAY,09/18/2024 14:37:14 EDT,
C240927C00060000,C240927C00060000,Sell,Cancelled,0,1,@2.40,,DAY,09/18/2024 14:37:14 EDT,
NKE240927C00080000,NKE240927C00080000,Sell,Cancelled,0,1,@2.68,,DAY,09/18/2024 14:35:50 EDT,
NKE240927C00080000,NKE240927C00080000,Sell,Cancelled,0,1,1.01,,DAY,09/18/2024 14:35:50 EDT,
C240927C00060000,C240927C00060000,Sell,Filled,1,1,@1.21,1.21,DAY,09/18/2024 14:28:02 EDT,09/18/2024 14:28:02 EDT
C240927C00060000,C240927C00060000,Sell,Filled,1,1,@1.09,1.09,DAY,09/18/2024 14:12:40 EDT,09/18/2024 14:13:10 EDT
C240927C00060000,C240927C00060000,Buy,Filled,3,3,@0.780,0.780,DAY,09/17/2024 11:45:54 EDT,09/17/2024 11:45:54 EDT
DELL240927C00120000,DELL240927C00120000,Buy,Cancelled,0,1,@2.12,,DAY,09/17/2024 11:42:23 EDT,
INTC240927C00020000,INTC240927C00020000,Sell,Cancelled,0,1,2.00,,DAY,09/17/2024 09:32:33 EDT,
INTC240927C00020000,INTC240927C00020000,Sell,Filled,1,1,@2.65,2.65,DAY,09/17/2024 09:32:33 EDT,09/17/2024 11:11:22 EDT
INTC240927C00020000,INTC240927C00020000,Sell,Filled,1,1,@1.89,1.89,DAY,09/17/2024 09:30:15 EDT,09/17/2024 09:30:53 EDT
BBY240927P00091000,BBY240927P00091000,Buy,Filled,1,1,@0.260,0.260,DAY,09/16/2024 11:43:02 EDT,09/16/2024 11:43:17 EDT
NKE240927C00080000,NKE240927C00080000,Buy,Filled,1,1,@1.17,1.17,DAY,09/16/2024 11:36:21 EDT,09/16/2024 11:37:21 EDT
MARA240920C00015000,MARA240920C00015000,Sell,Cancelled,0,1,@1.60,,DAY,09/16/2024 09:31:51 EDT,
MARA240920C00015000,MARA240920C00015000,Sell,Filled,1,1,@0.950,0.950,DAY,09/16/2024 09:31:51 EDT,09/16/2024 09:33:57 EDT
INTC240927C00020000,INTC240927C00020000,Buy,Filled,1,1,@0.560,0.560,DAY,09/13/2024 12:43:37 EDT,09/13/2024 14:39:15 EDT
INTC240913C00020000,INTC240913C00020000,Sell,Cancelled,0,1,@0.010,,DAY,09/13/2024 09:58:33 EDT,
INTC Vertical,,Buy,Cancelled,0,1,@0.370,0.000,DAY,09/11/2024 12:58:29 EDT,
,INTC240920C00019500,Buy,Cancelled,0,1,,0.000,DAY,09/11/2024 12:58:29 EDT,
,INTC240913C00020000,Sell,Cancelled,0,1,,0.000,DAY,09/11/2024 12:58:29 EDT,
MARA Calendar,,Buy,Filled,1,1,@0.400,0.400,DAY,09/11/2024 09:37:41 EDT,09/11/2024 10:02:09 EDT
,MARA240920C00015000,Buy,Filled,1,1,@1.04,1.04,DAY,09/11/2024 09:37:41 EDT,09/11/2024 10:02:09 EDT
,MARA240913C00015000,Sell,Filled,1,1,@0.640,0.640,DAY,09/11/2024 09:37:41 EDT,09/11/2024 10:02:09 EDT
MARA240913C00015000,MARA240913C00015000,Sell,Cancelled,0,1,@0.800,,DAY,09/11/2024 09:33:40 EDT,
MARA240913C00015000,MARA240913C00015000,Buy,Filled,1,1,@0.450,0.450,DAY,09/09/2024 12:35:00 EDT,09/09/2024 12:35:01 EDT
MARA240920C00015500,MARA240920C00015500,Buy,Cancelled,0,1,@0.540,,DAY,09/09/2024 12:30:59 EDT,
INTC Vertical,,Buy,Filled,1,1,@0.100,0.100,DAY,09/09/2024 11:20:55 EDT,09/09/2024 11:20:55 EDT
,INTC240913C00020000,Buy,Filled,1,1,@0.180,0.180,DAY,09/09/2024 11:20:55 EDT,09/09/2024 11:20:55 EDT
,INTC240913C00020500,Sell,Filled,1,1,@0.080,0.080,DAY,09/09/2024 11:20:55 EDT,09/09/2024 11:20:55 EDT
MARA240920C00015000,MARA240920C00015000,Buy,Cancelled,0,1,@0.540,,DAY,09/09/2024 11:19:28 EDT,
INTC Calendar,,Buy,Filled,1,1,@0.430,0.430,DAY,09/09/2024 10:48:01 EDT,09/09/2024 10:48:01 EDT
,INTC240927C00020000,Buy,Filled,1,1,@0.650,0.650,DAY,09/09/2024 10:48:01 EDT,09/09/2024 10:48:01 EDT
,INTC240913C00020000,Sell,Filled,1,1,@0.220,0.220,DAY,09/09/2024 10:48:01 EDT,09/09/2024 10:48:01 EDT
CMG Calendar,,Buy,Cancelled,0,1,@0.080,0.000,DAY,09/04/2024 12:16:38 EDT,
,CMG240913C00057000,Buy,Cancelled,0,1,,0.000,DAY,09/04/2024 12:16:38 EDT,
,CMG240906C00057000,Sell,Cancelled,0,1,,0.000,DAY,09/04/2024 12:16:38 EDT,
INTC240913C00020000,INTC240913C00020000,Buy,Filled,1,1,@0.620,0.620,DAY,09/04/2024 10:48:11 EDT,09/04/2024 10:48:11 EDT
BMY240906C00050000,BMY240906C00050000,Sell,Filled,1,1,@0.580,0.580,DAY,09/04/2024 10:16:53 EDT,09/04/2024 10:20:21 EDT
INTC Calendar,,Buy,Filled,1,1,@0.230,0.230,DAY,09/03/2024 09:47:15 EDT,09/03/2024 10:35:44 EDT
,INTC240913C00020500,Buy,Filled,1,1,@0.830,0.830,DAY,09/03/2024 09:47:15 EDT,09/03/2024 10:35:44 EDT
,INTC240906C00020500,Sell,Filled,1,1,@0.600,0.600,DAY,09/03/2024 09:47:15 EDT,09/03/2024 10:35:44 EDT
NKE240906C00085000,NKE240906C00085000,Sell,Filled,1,1,@0.200,0.200,DAY,08/30/2024 13:06:10 EDT,08/30/2024 15:50:10 EDT
INTC240906C00020500,INTC240906C00020500,Sell,Cancelled,0,1,0.700,,DAY,08/30/2024 09:55:15 EDT,
INTC240906C00020500,INTC240906C00020500,Sell,Cancelled,0,1,@3.00,,DAY,08/30/2024 09:55:15 EDT,
INTC Vertical,,Buy,Filled,1,1,@0.160,0.160,DAY,08/29/2024 10:22:50 EDT,08/29/2024 10:36:07 EDT
,INTC240906C00020500,Buy,Filled,1,1,@0.380,0.380,DAY,08/29/2024 10:22:50 EDT,08/29/2024 10:36:07 EDT
,INTC240906C00021000,Sell,Filled,1,1,@0.220,0.220,DAY,08/29/2024 10:22:50 EDT,08/29/2024 10:36:07 EDT
INTC240906C00020500,INTC240906C00020500,Buy,Cancelled,0,1,@0.360,,DAY,08/29/2024 10:14:10 EDT,
BMY240906C00050000,BMY240906C00050000,Sell,Filled,1,1,@0.360,0.360,DAY,08/29/2024 10:12:20 EDT,08/29/2024 10:12:20 EDT
BMY240906C00050000,BMY240906C00050000,Sell,Cancelled,0,1,@0.340,,DAY,08/29/2024 09:33:47 EDT,
INTC240906C00021000,INTC240906C00021000,Buy,Filled,1,1,@0.220,0.220,DAY,08/29/2024 09:33:06 EDT,08/29/2024 09:41:23 EDT
NKE240906C00086000,NKE240906C00086000,Buy,Cancelled,0,1,@0.190,,GTC,08/28/2024 15:49:01 EDT,
CMG240906C00057000,CMG240906C00057000,Buy,Filled,1,1,@0.600,0.600,GTC,08/28/2024 10:40:34 EDT,08/28/2024 10:43:37 EDT
NKE Calendar,,Buy,Filled,1,1,0.290,0.290,DAY,08/28/2024 10:35:54 EDT,08/28/2024 10:35:54 EDT
,NKE240906C00085000,Buy,Filled,1,1,@0.990,0.990,DAY,08/28/2024 10:35:54 EDT,08/28/2024 10:35:54 EDT
,NKE240830C00085000,Sell,Filled,1,1,@0.700,0.700,DAY,08/28/2024 10:35:54 EDT,08/28/2024 10:35:54 EDT
TSLA240906C00230000,TSLA240906C00230000,Sell,Filled,1,1,@0.780,0.780,GTC,08/28/2024 10:35:12 EDT,08/28/2024 10:35:15 EDT
TSLA Calendar,,Buy,Filled,1,1,@0.740,0.740,DAY,08/28/2024 09:40:41 EDT,08/28/2024 09:53:21 EDT
,TSLA240906C00230000,Buy,Filled,1,1,@0.840,0.840,DAY,08/28/2024 09:40:41 EDT,08/28/2024 09:53:21 EDT
,TSLA240830C00230000,Sell,Filled,1,1,@0.100,0.100,DAY,08/28/2024 09:40:41 EDT,08/28/2024 09:53:21 EDT
NKE240830C00085000,NKE240830C00085000,Sell,Filled,1,1,@0.720,0.720,DAY,08/28/2024 09:40:14 EDT,08/28/2024 09:40:22 EDT
BMY240906C00050000,BMY240906C00050000,Buy,Filled,2,2,@0.270,0.270,DAY,08/26/2024 12:06:04 EDT,08/26/2024 12:06:04 EDT
MARA240830C00017500,MARA240830C00017500,Sell,Filled,1,1,@0.880,0.880,DAY,08/22/2024 09:35:32 EDT,08/22/2024 09:36:24 EDT
TSLA Calendar,,Buy,Filled,1,1,@2.61,2.61,DAY,08/21/2024 12:21:42 EDT,08/21/2024 12:22:22 EDT
,TSLA240830C00230000,Buy,Filled,1,1,@3.65,3.65,DAY,08/21/2024 12:21:42 EDT,08/21/2024 12:22:22 EDT
,TSLA240823C00230000,Sell,Filled,1,1,@1.04,1.04,DAY,08/21/2024 12:21:42 EDT,08/21/2024 12:22:22 EDT
NKE240830C00085000,NKE240830C00085000,Sell,Filled,2,2,@0.910,0.910,DAY,08/21/2024 12:16:34 EDT,08/21/2024 12:21:21 EDT
MARA240830C00017500,MARA240830C00017500,Sell,Filled,1,1,@0.610,0.610,DAY,08/21/2024 11:20:06 EDT,08/21/2024 11:21:18 EDT
NKE Calendar,,Buy,Filled,2,2,@0.570,0.570,DAY,08/21/2024 10:38:07 EDT,08/21/2024 10:51:01 EDT
,NKE240830C00085000,Buy,Filled,2,2,@0.910,0.910,DAY,08/21/2024 10:38:07 EDT,08/21/2024 10:51:01 EDT
,NKE240823C00085000,Sell,Filled,2,2,@0.340,0.340,DAY,08/21/2024 10:38:07 EDT,08/21/2024 10:51:01 EDT
NKE Calendar,,Buy,Cancelled,0,2,@0.460,0.000,DAY,08/19/2024 15:57:38 EDT,
,NKE240830C00085000,Buy,Cancelled,0,2,,0.000,DAY,08/19/2024 15:57:38 EDT,
,NKE240823C00085000,Sell,Cancelled,0,2,,0.000,DAY,08/19/2024 15:57:38 EDT,
NKE Calendar,,Buy,Filled,2,2,@0.420,0.420,DAY,08/19/2024 12:47:00 EDT,08/19/2024 12:48:04 EDT
,NKE240830C00085000,Buy,Filled,2,2,@0.770,0.770,DAY,08/19/2024 12:47:00 EDT,08/19/2024 12:48:04 EDT
,NKE240823C00085000,Sell,Filled,2,2,@0.350,0.350,DAY,08/19/2024 12:47:00 EDT,08/19/2024 12:48:04 EDT
TSLA240823C00230000,TSLA240823C00230000,Buy,Filled,1,1,@2.45,2.45,GTC,08/19/2024 10:37:46 EDT,08/19/2024 10:37:46 EDT
MARA240830C00017500,MARA240830C00017500,Buy,Filled,2,2,@0.450,0.450,GTC,08/19/2024 10:18:51 EDT,08/19/2024 10:18:51 EDT
AMD240823C00148000,AMD240823C00148000,Sell,Filled,1,1,@5.15,5.15,DAY,08/19/2024 09:54:28 EDT,08/19/2024 09:54:28 EDT
NKE240823C00085000,NKE240823C00085000,Buy,Filled,4,4,@0.560,0.560,GTC,08/15/2024 14:58:40 EDT,08/15/2024 14:59:46 EDT
NKE240823C00080000,NKE240823C00080000,Sell,Filled,1,1,@3.45,3.45,DAY,08/15/2024 14:44:58 EDT,08/15/2024 14:54:21 EDT
NKE240823C00080000,NKE240823C00080000,Sell,Cancelled,0,1,1.90,,DAY,08/15/2024 14:44:58 EDT,
